,learnerID,learnerProfile,testID,theta,realScore,Timestamp
11253,A080000812,F;S01;8,A080000065,-0.6134499211,0.2024935187,2021-01-08 06:08:25.336946
11254,A080000985,M;S01;8,A080000065,1.1084657205,0.869211087,2021-01-08 06:08:25.336946
11255,A080000670,F;S01;8,A080000065,-0.6134499211,0.2024935187,2021-01-08 06:08:25.336946
11256,A080000891,M;S01;8,A080000065,-0.5627346552,0.2059067331,2021-01-08 06:08:25.336946
11257,A080000957,F;S01;8,A080000065,1.5078402773,0.9800601228,2021-01-08 06:08:25.336946
11258,A080000310,M;S01;8,A080000065,-0.5685595761,0.2054903635,2021-01-08 06:08:25.336946
11259,A080000353,F;S01;8,A080000065,0.1329594612,0.3515760701,2021-01-08 06:08:25.336946
11260,A080001009,F;S01;8,A080000065,-0.1907008074,0.2521292677,2021-01-08 06:08:25.336946
11261,A080000849,M;S01;8,A080000065,0.7898790707,0.8013674448,2021-01-08 06:08:25.336946
11262,A080000925,F;S01;8,A080000065,0.7898790707,0.8013674448,2021-01-08 06:08:25.336946
11263,A080000597,F;S01;8,A080000065,1.5078402773,0.9800601228,2021-01-08 06:08:25.336946
11264,A080000560,F;S01;8,A080000065,-0.5685570817,0.2054905404,2021-01-08 06:08:25.336946
11265,A080000021,M;S01;8,A080000065,-0.5685570817,0.2054905404,2021-01-08 06:08:25.336946
11266,A080000214,M;S01;8,A080000065,-0.1032585763,0.2714516678,2021-01-08 06:08:25.336946
11267,A080000161,M;S01;8,A080000065,-0.5685595755,0.2054903636,2021-01-08 06:08:25.336946
11268,A080000349,F;S01;8,A080000065,0.5685922398,0.6903886544,2021-01-08 06:08:25.336946
11269,A080000871,M;S01;8,A080000065,0.5146862038,0.6437629934,2021-01-08 06:08:25.336946
11270,A080000905,F;S01;8,A080000065,1.5078402773,0.9800601228,2021-01-08 06:08:25.336946
11271,A080000564,M;S01;8,A080000065,-0.1907008074,0.2521292677,2021-01-08 06:08:25.336946
11272,A080000828,M;S01;8,A080000065,0.7898790707,0.8013674448,2021-01-08 06:08:25.336946
11273,A080000201,F;S01;8,A080000065,1.1084657205,0.869211087,2021-01-08 06:08:25.336946
11274,A080000832,M;S01;8,A080000065,0.734332263,0.781540925,2021-01-08 06:08:25.336946
11275,A080000415,M;S01;8,A080000065,0.5205242153,0.6492748918,2021-01-08 06:08:25.336946
11276,A080000806,F;S01;8,A080000065,-0.6134499211,0.2024935187,2021-01-08 06:08:25.336946
11277,A080000990,F;S01;8,A080000065,-0.6134499211,0.2024935187,2021-01-08 06:08:25.336946
11278,A080000109,F;S01;8,A080000065,1.1084657205,0.869211087,2021-01-08 06:08:25.336946
11279,A080000934,M;S01;8,A080000065,-0.6099446772,0.2027145836,2021-01-08 06:08:25.336946
11280,A080000228,M;S01;8,A080000065,0.734315472,0.7815343675,2021-01-08 06:08:25.336946
11281,A080001002,M;S01;8,A080000065,-0.1907008074,0.2521292677,2021-01-08 06:08:25.336946
11282,A080000755,M;S01;8,A080000065,1.5078402773,0.9800601228,2021-01-08 06:08:25.336946
11283,A080000240,F;S01;8,A080000065,-0.1907008074,0.2521292677,2021-01-08 06:08:25.336946
11284,A080000235,F;S01;8,A080000065,0.734315472,0.7815343675,2021-01-08 06:08:25.336946
11285,A080000847,F;S01;8,A080000065,-0.5544876464,0.2065076226,2021-01-08 06:08:25.336946
11286,A080000279,F;S01;8,A080000065,-0.6134499211,0.2024935187,2021-01-08 06:08:25.336946
11287,A080000086,M;S01;8,A080000066,0.2363368542,0.9151594916,2021-01-08 06:08:25.336946
11288,A080001258,M;S01;8,A080000066,0.6188873877,0.962777533,2021-01-08 06:08:25.336946
11289,A080001399,M;S01;8,A080000066,-1.1028598771,0.2975516481,2021-01-08 06:08:25.336946
11290,A080000370,M;S01;8,A080000066,0.2363368542,0.9151594916,2021-01-08 06:08:25.336946
11291,A080000574,F;S01;8,A080000066,0.2673192808,0.9214565491,2021-01-08 06:08:25.336946
11292,A080000117,M;S01;8,A080000066,-0.5690340754,0.5734127499,2021-01-08 06:08:25.336946
11293,A080000466,M;S01;8,A080000066,-1.2826108951,0.2233806969,2021-01-08 06:08:25.336946
11294,A080000329,F;S01;8,A080000066,0.6188873877,0.962777533,2021-01-08 06:08:25.336946
11295,A080001230,M;S01;8,A080000066,-0.1471875532,0.7900456266,2021-01-08 06:08:25.336946
11296,A080000619,F;S01;8,A080000066,0.6188873877,0.962777533,2021-01-08 06:08:25.336946
11297,A080000118,M;S01;8,A080000066,0.6188873877,0.962777533,2021-01-08 06:08:25.336946
11298,A080000277,M;S01;8,A080000066,-1.02867462,0.3327505581,2021-01-08 06:08:25.336946
11299,A080001335,F;S01;8,A080000066,0.6188873877,0.962777533,2021-01-08 06:08:25.336946
11300,A080000942,M;S01;8,A080000066,0.6188873877,0.962777533,2021-01-08 06:08:25.336946
11301,A080000618,F;S01;8,A080000066,-0.2480173316,0.742949972,2021-01-08 06:08:25.336946
11302,A080000788,M;S01;8,A080000066,0.6188873877,0.962777533,2021-01-08 06:08:25.336946
11303,A080000861,M;S01;8,A080000066,-0.1471875532,0.7900456266,2021-01-08 06:08:25.336946
11304,A080000165,F;S01;8,A080000066,0.6188873877,0.962777533,2021-01-08 06:08:25.336946
11305,A080000505,M;S01;8,A080000066,0.2673192808,0.9214565491,2021-01-08 06:08:25.336946
11306,A080000494,F;S01;8,A080000066,-0.0661950175,0.8229541694,2021-01-08 06:08:25.336946
11307,A080000444,M;S01;8,A080000066,-0.4396882978,0.6397325893,2021-01-08 06:08:25.336946
11308,A080001210,F;S01;8,A080000066,-1.3673834196,0.1957481534,2021-01-08 06:08:25.336946
11309,A080000887,F;S01;8,A080000066,0.6188873877,0.962777533,2021-01-08 06:08:25.336946
11310,A080001033,F;S01;8,A080000066,-0.1471875532,0.7900456266,2021-01-08 06:08:25.336946
11311,A080001711,M;S01;8,A080000066,-1.5595390212,0.1523293546,2021-01-08 06:08:25.336946
11312,A080000684,F;S01;8,A080000066,-0.8296134246,0.4366101184,2021-01-08 06:08:25.336946
11313,A080001312,F;S01;8,A080000066,0.6188873877,0.962777533,2021-01-08 06:08:25.336946
11314,A080000349,F;S01;8,A080000066,-0.3043440366,0.7134823023,2021-01-08 06:08:25.336946
11315,A080000491,F;S01;8,A080000066,0.6188873877,0.962777533,2021-01-08 06:08:25.336946
11316,A080001052,F;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11317,A080001200,F;S01;8,A080000067,-0.1194851634,0.2908720402,2021-01-08 06:08:25.336946
11318,A080000329,F;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11319,A080000603,M;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11320,A080000334,F;S01;8,A080000067,0.6821313972,0.7648289763,2021-01-08 06:08:25.336946
11321,A080001189,F;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11322,A080001018,M;S01;8,A080000067,0.6538661299,0.7489342096,2021-01-08 06:08:25.336946
11323,A080000169,F;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11324,A080000574,F;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11325,A080000940,F;S01;8,A080000067,0.535672756,0.6694006019,2021-01-08 06:08:25.336946
11326,A080000333,M;S01;8,A080000067,0.0509405758,0.3560799693,2021-01-08 06:08:25.336946
11327,A080000267,F;S01;8,A080000067,0.5215317116,0.6588362187,2021-01-08 06:08:25.336946
11328,A080000011,M;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11329,A080000792,M;S01;8,A080000067,-0.1154541323,0.292172212,2021-01-08 06:08:25.336946
11330,A080000082,F;S01;8,A080000067,0.9397668323,0.863958444,2021-01-08 06:08:25.336946
11331,A080000494,F;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11332,A080000395,F;S01;8,A080000067,0.2956632703,0.4939763,2021-01-08 06:08:25.336946
11333,A080000897,M;S01;8,A080000067,0.7217720421,0.785014025,2021-01-08 06:08:25.336946
11334,A080000143,F;S01;8,A080000067,-0.0571824062,0.3121785033,2021-01-08 06:08:25.336946
11335,A080000629,F;S01;8,A080000067,0.2946824466,0.4933226448,2021-01-08 06:08:25.336946
11336,A080000247,F;S01;8,A080000067,-0.0350561474,0.3204053291,2021-01-08 06:08:25.336946
11337,A080000396,F;S01;8,A080000067,-0.4005937967,0.2217853288,2021-01-08 06:08:25.336946
11338,A080000636,M;S01;8,A080000067,-0.7518002474,0.1774901348,2021-01-08 06:08:25.336946
11339,A080000491,F;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11340,A080000081,M;S01;8,A080000067,-0.1194851634,0.2908720402,2021-01-08 06:08:25.336946
11341,A080000163,F;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11342,A080000415,M;S01;8,A080000067,0.6653697804,0.7555590615,2021-01-08 06:08:25.336946
11343,A080000467,F;S01;8,A080000067,-0.273599478,0.2482143258,2021-01-08 06:08:25.336946
11344,A080000843,M;S01;8,A080000067,0.4722865293,0.6214625292,2021-01-08 06:08:25.336946
11345,A080001013,M;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11346,A080000683,M;S01;8,A080000067,-0.0699944124,0.3075785659,2021-01-08 06:08:25.336946
11347,A080000416,F;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11348,A080000992,M;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11349,A080001203,M;S01;8,A080000067,0.4809074938,0.6280289511,2021-01-08 06:08:25.336946
11350,A080000454,M;S01;8,A080000067,0.6821313972,0.7648289763,2021-01-08 06:08:25.336946
11351,A080000174,M;S01;8,A080000067,0.0444994481,0.3531903785,2021-01-08 06:08:25.336946
11352,A080000618,F;S01;8,A080000067,0.6824389792,0.7649948886,2021-01-08 06:08:25.336946
11353,A080000198,M;S01;8,A080000067,0.6538661299,0.7489342096,2021-01-08 06:08:25.336946
11354,A080000921,M;S01;8,A080000067,0.0749106625,0.3671618972,2021-01-08 06:08:25.336946
11355,A080000397,M;S01;8,A080000067,0.9397668323,0.863958444,2021-01-08 06:08:25.336946
11356,A080000481,F;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11357,A080001151,M;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11358,A080001082,F;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11359,A080000446,M;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11360,A080000768,M;S01;8,A080000067,0.6824389792,0.7649948886,2021-01-08 06:08:25.336946
11361,A080000457,M;S01;8,A080000067,-0.3343914943,0.2346965758,2021-01-08 06:08:25.336946
11362,A080000062,M;S01;8,A080000067,-0.4005937967,0.2217853288,2021-01-08 06:08:25.336946
11363,A080000161,M;S01;8,A080000067,-0.1740774195,0.2742487597,2021-01-08 06:08:25.336946
11364,A080000938,F;S01;8,A080000067,0.9397668323,0.863958444,2021-01-08 06:08:25.336946
11365,A080000529,M;S01;8,A080000067,0.8512444637,0.8370255534,2021-01-08 06:08:25.336946
11366,A080000043,M;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11367,A080000407,F;S01;8,A080000067,0.0645893951,0.3623260625,2021-01-08 06:08:25.336946
11368,A080000852,M;S01;8,A080000067,-0.7553196384,0.1772041979,2021-01-08 06:08:25.336946
11369,A080000428,M;S01;8,A080000067,0.0198434337,0.3424655102,2021-01-08 06:08:25.336946
11370,A080000188,F;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11371,A080000886,M;S01;8,A080000067,0.4000629377,0.5672426813,2021-01-08 06:08:25.336946
11372,A080000594,F;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11373,A080000171,M;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11374,A080000249,M;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11375,A080000653,F;S01;8,A080000067,-0.0072764027,0.3312643263,2021-01-08 06:08:25.336946
11376,A080000394,M;S01;8,A080000067,0.4605732115,0.6125528478,2021-01-08 06:08:25.336946
11377,A080000576,F;S01;8,A080000067,0.9397668323,0.863958444,2021-01-08 06:08:25.336946
11378,A080000972,M;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11379,A080000159,M;S01;8,A080000067,0.7298232433,0.7888315068,2021-01-08 06:08:25.336946
11380,A080001158,M;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11381,A080000937,M;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11382,A080001007,M;S01;8,A080000067,0.2305044253,0.4521247507,2021-01-08 06:08:25.336946
11383,A080000893,F;S01;8,A080000067,-0.0571824062,0.3121785033,2021-01-08 06:08:25.336946
11384,A080000847,F;S01;8,A080000067,-0.2539967505,0.2529410741,2021-01-08 06:08:25.336946
11385,A080000836,M;S01;8,A080000067,0.7298232433,0.7888315068,2021-01-08 06:08:25.336946
11386,A080000602,F;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11387,A080000021,M;S01;8,A080000067,-0.3343914943,0.2346965758,2021-01-08 06:08:25.336946
11388,A080001035,M;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11389,A080000892,M;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11390,A080001117,F;S01;8,A080000067,0.0938040176,0.3762692523,2021-01-08 06:08:25.336946
11391,A080000118,M;S01;8,A080000067,0.8536699438,0.8378399592,2021-01-08 06:08:25.336946
11392,A080001132,M;S01;8,A080000067,-0.7518002474,0.1774901348,2021-01-08 06:08:25.336946
11393,A080000988,M;S01;8,A080000067,0.686761851,0.7673108817,2021-01-08 06:08:25.336946
11394,A080000958,F;S01;8,A080000067,0.5215317116,0.6588362187,2021-01-08 06:08:25.336946
11395,A080000228,M;S01;8,A080000067,-0.3343914943,0.2346965758,2021-01-08 06:08:25.336946
11396,A080000874,M;S01;8,A080000067,-0.7518002474,0.1774901348,2021-01-08 06:08:25.336946
11397,A080000914,F;S01;8,A080000067,0.6102837474,0.7218940151,2021-01-08 06:08:25.336946
11398,A080000486,M;S01;8,A080000067,0.2358699258,0.4554445064,2021-01-08 06:08:25.336946
11399,A080000597,F;S01;8,A080000067,0.590773003,0.7088379945,2021-01-08 06:08:25.336946
11400,A080001071,M;S01;8,A080000067,0.2956632703,0.4939763,2021-01-08 06:08:25.336946
11401,A080000930,M;S01;8,A080000067,0.3209706183,0.5110757683,2021-01-08 06:08:25.336946
11402,A080000541,M;S01;8,A080000067,0.3442147432,0.5271659899,2021-01-08 06:08:25.336946
11403,A080001245,M;S01;8,A080000067,-0.2577434927,0.252023157,2021-01-08 06:08:25.336946
11404,A080000464,F;S01;8,A080000067,-0.7553196384,0.1772041979,2021-01-08 06:08:25.336946
11405,A080001214,F;S01;8,A080000067,0.3525465172,0.533020394,2021-01-08 06:08:25.336946
11406,A080001128,F;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11407,A080000391,M;S01;8,A080000067,-0.3214379025,0.2374376797,2021-01-08 06:08:25.336946
11408,A080000117,M;S01;8,A080000067,0.4000629377,0.5672426813,2021-01-08 06:08:25.336946
11409,A080000762,F;S01;8,A080000067,0.1434087324,0.401782042,2021-01-08 06:08:25.336946
11410,A080001188,M;S01;8,A080000067,-0.3899545655,0.2237410601,2021-01-08 06:08:25.336946
11411,A080000694,M;S01;8,A080000067,0.2157346528,0.4431113318,2021-01-08 06:08:25.336946
11412,A080000906,M;S01;8,A080000067,0.9397668323,0.863958444,2021-01-08 06:08:25.336946
11413,A080000806,F;S01;8,A080000067,0.0645893951,0.3623260625,2021-01-08 06:08:25.336946
11414,A080001069,F;S01;8,A080000067,-0.1154541323,0.292172212,2021-01-08 06:08:25.336946
11415,A080000310,M;S01;8,A080000067,0.2885289204,0.4892374895,2021-01-08 06:08:25.336946
11416,A080000353,F;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11417,A080000905,F;S01;8,A080000067,0.7766792206,0.8093551322,2021-01-08 06:08:25.336946
11418,A080000856,F;S01;8,A080000067,0.8536699438,0.8378399592,2021-01-08 06:08:25.336946
11419,A080000969,F;S01;8,A080000067,-0.1154541323,0.292172212,2021-01-08 06:08:25.336946
11420,A080000831,F;S01;8,A080000067,0.7242449497,0.7861962474,2021-01-08 06:08:25.336946
11421,A080000218,F;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11422,A080000004,F;S01;8,A080000067,-0.0451859756,0.3165936913,2021-01-08 06:08:25.336946
11423,A080000931,F;S01;8,A080000067,0.0723778222,0.3659661304,2021-01-08 06:08:25.336946
11424,A080000284,M;S01;8,A080000067,-0.7517669294,0.1774928534,2021-01-08 06:08:25.336946
11425,A080000657,M;S01;8,A080000067,0.7298232433,0.7888315068,2021-01-08 06:08:25.336946
11426,A080001075,F;S01;8,A080000067,0.1226794274,0.390836522,2021-01-08 06:08:25.336946
11427,A080000670,F;S01;8,A080000067,0.3233486921,0.5127052846,2021-01-08 06:08:25.336946
11428,A080000505,M;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11429,A080000941,F;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11430,A080000601,M;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11431,A080000151,M;S01;8,A080000067,0.9397668323,0.863958444,2021-01-08 06:08:25.336946
11432,A080000736,F;S01;8,A080000067,-0.375820774,0.2264081513,2021-01-08 06:08:25.336946
11433,A080000348,F;S01;8,A080000067,-0.1154541323,0.292172212,2021-01-08 06:08:25.336946
11434,A080000796,F;S01;8,A080000067,-0.7517669294,0.1774928534,2021-01-08 06:08:25.336946
11435,A080001022,F;S01;8,A080000067,0.7298232433,0.7888315068,2021-01-08 06:08:25.336946
11436,A080000637,F;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11437,A080000894,F;S01;8,A080000067,-0.7126187114,0.1808424084,2021-01-08 06:08:25.336946
11438,A080000042,M;S01;8,A080000067,-0.1799692457,0.2725597774,2021-01-08 06:08:25.336946
11439,A080000211,F;S01;8,A080000067,-0.375820774,0.2264081513,2021-01-08 06:08:25.336946
11440,A080000871,M;S01;8,A080000067,-0.7518002474,0.1774901348,2021-01-08 06:08:25.336946
11441,A080000964,M;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11442,A080000207,F;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11443,A080000400,F;S01;8,A080000067,0.9397668323,0.863958444,2021-01-08 06:08:25.336946
11444,A080000842,M;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11445,A080000557,M;S01;8,A080000067,0.8512444637,0.8370255534,2021-01-08 06:08:25.336946
11446,A080000783,F;S01;8,A080000067,0.863916272,0.8412279905,2021-01-08 06:08:25.336946
11447,A080000662,F;S01;8,A080000067,0.7242449497,0.7861962474,2021-01-08 06:08:25.336946
11448,A080000545,F;S01;8,A080000067,0.9397668323,0.863958444,2021-01-08 06:08:25.336946
11449,A080001138,M;S01;8,A080000067,-0.4714297508,0.2098418749,2021-01-08 06:08:25.336946
11450,A080001137,F;S01;8,A080000067,-0.4937815573,0.2064397178,2021-01-08 06:08:25.336946
11451,A080000643,M;S01;8,A080000067,-0.3343914943,0.2346965758,2021-01-08 06:08:25.336946
11452,A080000619,F;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11453,A080000185,F;S01;8,A080000067,0.2119596077,0.4408375155,2021-01-08 06:08:25.336946
11454,A080000414,M;S01;8,A080000067,0.4997686523,0.6423836347,2021-01-08 06:08:25.336946
11455,A080000293,F;S01;8,A080000067,0.0444994481,0.3531903785,2021-01-08 06:08:25.336946
11456,A080000942,M;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11457,A080000290,M;S01;8,A080000067,0.4940564342,0.6380411698,2021-01-08 06:08:25.336946
11458,A080000232,M;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11459,A080000664,M;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11460,A080000408,M;S01;8,A080000067,-0.0057418561,0.3318819983,2021-01-08 06:08:25.336946
11461,A080000644,F;S01;8,A080000067,0.7242449497,0.7861962474,2021-01-08 06:08:25.336946
11462,A080000063,M;S01;8,A080000067,0.2081470341,0.4385536667,2021-01-08 06:08:25.336946
11463,A080000849,M;S01;8,A080000067,0.4000629377,0.5672426813,2021-01-08 06:08:25.336946
11464,A080000192,M;S01;8,A080000067,-0.375820774,0.2264081513,2021-01-08 06:08:25.336946
11465,A080000108,M;S01;8,A080000067,0.8512444637,0.8370255534,2021-01-08 06:08:25.336946
11466,A080000122,M;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11467,A080000656,M;S01;8,A080000067,0.6972689759,0.7728184181,2021-01-08 06:08:25.336946
11468,A080000995,M;S01;8,A080000067,-0.7518002474,0.1774901348,2021-01-08 06:08:25.336946
11469,A080000277,M;S01;8,A080000067,-0.2577434927,0.252023157,2021-01-08 06:08:25.336946
11470,A080001026,M;S01;8,A080000067,-0.7518002474,0.1774901348,2021-01-08 06:08:25.336946
11471,A080000729,F;S01;8,A080000067,0.8512444637,0.8370255534,2021-01-08 06:08:25.336946
11472,A080001049,M;S01;8,A080000067,-0.1154541323,0.292172212,2021-01-08 06:08:25.336946
11473,A080000340,F;S01;8,A080000067,0.1601197363,0.410902185,2021-01-08 06:08:25.336946
11474,A080000755,M;S01;8,A080000067,0.3442147432,0.5271659899,2021-01-08 06:08:25.336946
11475,A080000828,M;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11476,A080001092,M;S01;8,A080000067,-0.136927812,0.2853642362,2021-01-08 06:08:25.336946
11477,A080000746,M;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11478,A080000872,F;S01;8,A080000067,-0.7518002474,0.1774901348,2021-01-08 06:08:25.336946
11479,A080000208,F;S01;8,A080000067,-0.2604230099,0.2513709277,2021-01-08 06:08:25.336946
11480,A080000459,M;S01;8,A080000067,0.1215276954,0.3902403569,2021-01-08 06:08:25.336946
11481,A080000134,M;S01;8,A080000067,-0.375820774,0.2264081513,2021-01-08 06:08:25.336946
11482,A080000114,M;S01;8,A080000067,-0.375820774,0.2264081513,2021-01-08 06:08:25.336946
11483,A080000606,M;S01;8,A080000067,0.7298232433,0.7888315068,2021-01-08 06:08:25.336946
11484,A080000146,F;S01;8,A080000067,-0.3889628702,0.2239256118,2021-01-08 06:08:25.336946
11485,A080001175,F;S01;8,A080000067,-0.0581338446,0.3118328453,2021-01-08 06:08:25.336946
11486,A080000550,M;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11487,A080000936,F;S01;8,A080000067,-0.4709081895,0.2099232755,2021-01-08 06:08:25.336946
11488,A080000805,F;S01;8,A080000067,0.6538661299,0.7489342096,2021-01-08 06:08:25.336946
11489,A080000243,M;S01;8,A080000067,-0.1154541323,0.292172212,2021-01-08 06:08:25.336946
11490,A080000971,M;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11491,A080001036,M;S01;8,A080000067,-0.3889628702,0.2239256118,2021-01-08 06:08:25.336946
11492,A080000532,M;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11493,A080001101,M;S01;8,A080000067,-0.2604230099,0.2513709277,2021-01-08 06:08:25.336946
11494,A080000628,M;S01;8,A080000067,-0.7518002474,0.1774901348,2021-01-08 06:08:25.336946
11495,A080000130,F;S01;8,A080000067,0.0230529433,0.3438318622,2021-01-08 06:08:25.336946
11496,A080000782,F;S01;8,A080000067,-0.0350561474,0.3204053291,2021-01-08 06:08:25.336946
11497,A080001027,M;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11498,A080001009,F;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11499,A080000056,M;S01;8,A080000067,0.2358699258,0.4554445064,2021-01-08 06:08:25.336946
11500,A080000658,M;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11501,A080000708,F;S01;8,A080000067,-0.2604230099,0.2513709277,2021-01-08 06:08:25.336946
11502,A080000646,F;S01;8,A080000067,0.2927613551,0.4920443588,2021-01-08 06:08:25.336946
11503,A080000485,F;S01;8,A080000067,0.4809074938,0.6280289511,2021-01-08 06:08:25.336946
11504,A080000172,M;S01;8,A080000067,0.2305044253,0.4521247507,2021-01-08 06:08:25.336946
11505,A080000813,M;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11506,A080000214,M;S01;8,A080000067,-0.0581338446,0.3118328453,2021-01-08 06:08:25.336946
11507,A080000763,M;S01;8,A080000067,-0.3747724759,0.2266091494,2021-01-08 06:08:25.336946
11508,A080000741,F;S01;8,A080000067,0.5848724156,0.7047837045,2021-01-08 06:08:25.336946
11509,A080000469,M;S01;8,A080000067,0.6300158702,0.734512864,2021-01-08 06:08:25.336946
11510,A080000957,F;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11511,A080000209,M;S01;8,A080000067,-0.7126723684,0.1808375991,2021-01-08 06:08:25.336946
11512,A080000838,F;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11513,A080000296,F;S01;8,A080000067,-0.3899545655,0.2237410601,2021-01-08 06:08:25.336946
11514,A080000432,M;S01;8,A080000067,-0.7517669294,0.1774928534,2021-01-08 06:08:25.336946
11515,A080000648,M;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11516,A080000584,M;S01;8,A080000067,0.9397668323,0.863958444,2021-01-08 06:08:25.336946
11517,A080000598,M;S01;8,A080000067,-0.375820774,0.2264081513,2021-01-08 06:08:25.336946
11518,A080001032,F;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11519,A080000851,M;S01;8,A080000067,0.5875873449,0.706654963,2021-01-08 06:08:25.336946
11520,A080001067,M;S01;8,A080000067,-0.0451859756,0.3165936913,2021-01-08 06:08:25.336946
11521,A080001020,M;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11522,A080000154,M;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11523,A080000041,F;S01;8,A080000067,1.2824715498,0.9320324296,2021-01-08 06:08:25.336946
11524,A080000367,M;S01;8,A080000067,-0.4005937967,0.2217853288,2021-01-08 06:08:25.336946
11525,A080000279,F;S01;8,A080000067,-0.7553488744,0.1772018327,2021-01-08 06:08:25.336946
11526,A080000934,M;S01;8,A080000067,0.1960108291,0.431368922,2021-01-08 06:08:25.336946
11527,A080000990,F;S01;8,A080000067,-0.0699944124,0.3075785659,2021-01-08 06:08:25.336946
11528,A080001166,F;S01;8,A080000067,-0.7518002474,0.1774901348,2021-01-08 06:08:25.336946
11529,A080000476,F;S01;8,A080000067,0.7242449497,0.7861962474,2021-01-08 06:08:25.336946
